Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Cancelled_by_Driver_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Type
2025-08-09,21:35:55,CNR3177185,Success,IND1642,Auto,Rosewood City,MG Road,6.9,12.7,0.0,,0.0,,0.0,,252.732,5.96,3.3,4.0,Cash
2025-08-13,07:05:26,CNR3177585,Success,IND7221,Bike Lite,Sector 50,Sector 56,12.5,17.7,0.0,,0.0,,0.0,,452.59,16.78,3.1,4.7,Cash
2025-08-23,20:44:23,CNR3177708,Incomplete,IND2585,Bike Lite,Jacaranda,Sector 56,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-11,17:51:06,CNR3178925,Success,IND4153,Cab Premium,Sector 31,Palam Vihar,8.9,22.0,0.0,,0.0,,0.0,,353.82,13.77,3.0,3.3,UPI
2025-08-03,02:57:02,CNR3180219,Cancelled by Driver,IND1705,Cab Economy,Sector 53,Sector 42,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-10,01:13:14,CNR3180950,Success,IND8093,Bike,DLF Phase 2,Sector 29,5.9,20.3,0.0,,0.0,,0.0,,278.496,20.16,3.7,3.7,UPI
2025-08-27,12:34:05,CNR3182550,Success,EXP7231,Bike Lite,Sector 32,Sector 29,5.7,22.2,0.0,,0.0,,0.0,,265.1,21.46,4.9,3.3,UPI
2025-08-10,18:17:11,CNR3182632,Success,EXP7612,Bike,Cyber City,Huda City Centre,9.6,17.7,0.0,,0.0,,0.0,,506.015999999999,20.15,3.1,4.3,UPI
2025-08-30,14:11:02,CNR3183188,Success,IND7828,Bike,DLF Phase 5,MG Road,3.9,19.7,0.0,,0.0,,0.0,,408.551999999999,23.37,4.5,4.2,Card
2025-08-20,20:51:49,CNR3183200,Success,IND6084,Bike,Sector 45,Sector 56,9.3,16.4,0.0,,0.0,,0.0,,394.99,9.35,4.8,3.1,UPI
2025-08-08,04:49:27,CNR3188175,Success,IND9845,Auto,Sohna Road,Udyog Vihar,3.6,19.3,0.0,,0.0,,0.0,,186.61,17.34,4.6,3.5,Wallet
2025-08-06,05:42:39,CNR3188409,Success,EXP8769,Auto,Sector 21,Sector 34,5.8,20.0,0.0,,0.0,,0.0,,115.14,9.49,3.3,4.8,UPI
2025-08-10,13:38:47,CNR3188464,Success,IND5672,Cab Economy,Sector 54,DLF Phase 1,3.4,13.6,0.0,,0.0,,0.0,,819.6,21.88,3.4,4.6,Card
2025-08-10,02:04:03,CNR3190790,Cancelled by Driver,EXP2855,Bike,Sector 17,Sector 43,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-01,00:36:43,CNR3191937,Success,IND7031,Bike Lite,Sohna Road,Sector 18,9.6,17.7,0.0,,0.0,,0.0,,479.15,3.14,4.6,4.5,Card
2025-08-25,15:04:12,CNR3192478,Success,IND8890,Auto,Sector 18,Sector 45,14.5,27.6,0.0,,0.0,,0.0,,561.26,1.92,4.3,3.8,Wallet
2025-08-28,16:42:37,CNR3193166,Success,IND7945,Cab Premium,Huda City Centre,DLF Phase 2,12.4,27.7,0.0,,0.0,,0.0,,850.34,18.01,3.7,3.5,Cash
2025-08-30,21:08:13,CNR3193926,Success,IND2658,Bike Lite,MG Road,Sector 51,7.5,18.3,0.0,,0.0,,0.0,,635.508,9.44,4.9,3.0,Wallet
2025-08-06,09:26:25,CNR3194266,Success,IND5405,Auto,DLF Phase 2,Sector 53,2.6,13.3,0.0,,0.0,,0.0,,769.52,18.85,4.7,3.1,UPI
2025-08-07,11:51:43,CNR3194291,Success,IND1675,Cab Economy,Ardee City,DLF Phase 3,6.5,13.6,0.0,,0.0,,0.0,,487.72,12.16,5.0,3.8,Cash
2025-08-14,02:36:25,CNR3194456,Success,EXP3718,Cab Premium,Sector 46,DLF Phase 4,7.7,20.5,0.0,,0.0,,0.0,,173.92,20.39,4.5,4.2,Cash
2025-08-21,05:11:21,CNR3195771,Success,IND9744,Cab Economy,Sector 48,Sector 54,13.0,31.9,0.0,,0.0,,0.0,,364.66,23.51,3.7,4.2,UPI
2025-08-13,10:57:45,CNR3196761,Cancelled by Driver,EXP1392,Auto,Sikanderpur,Sohna Road,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-17,15:04:50,CNR3198043,Success,IND8306,Bike Lite,Sector 38,Cyber City,11.8,21.1,0.0,,0.0,,0.0,,300.527999999999,17.9,4.0,4.3,Cash
2025-08-21,07:43:01,CNR3198568,Cancelled by Customer,IND7698,Cab Economy,Huda City Centre,Sector 44,0.0,0.0,1.0,AC is not working,0.0,,0.0,,0.0,0.0,,,
2025-08-19,18:40:04,CNR3199132,Cancelled by Customer,IND6690,Bike,Sector 50,MG Road,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-15,20:10:05,CNR3201015,Cancelled by Driver,EXP5681,Cab Economy,Sector 37,Sector 17,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-20,09:55:02,CNR3201401,Incomplete,IND8004,Cab Economy,Sikanderpur,DLF Phase 1,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-17,11:31:25,CNR3202770,Success,EXP8880,Bike Lite,Sector 44,Sector 47,3.4,22.4,0.0,,0.0,,0.0,,491.784,24.72,4.2,3.8,Cash
2025-08-17,02:23:29,CNR3204089,Cancelled by Driver,IND3823,Cab Premium,Sector 40,Sikanderpur,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-06,22:40:16,CNR3204702,Success,EXP1898,Cab Premium,Sector 22,DLF Phase 4,6.3,15.3,0.0,,0.0,,0.0,,495.31,11.45,3.4,3.0,Card
2025-08-03,18:58:30,CNR3206549,Success,EXP1084,Cab Economy,MG Road,Sohna Road,6.9,15.0,0.0,,0.0,,0.0,,432.683999999999,4.36,4.1,3.9,Wallet
2025-08-24,14:20:04,CNR3207532,Success,IND2141,Auto Sharing,DLF Phase 4,Rosewood City,7.6,15.5,0.0,,0.0,,0.0,,500.916,12.72,4.5,3.3,Cash
2025-08-07,13:50:11,CNR3207654,Success,IND4396,Bike Lite,Sector 21,Sector 17,4.8,13.5,0.0,,0.0,,0.0,,527.6,21.95,3.6,4.1,UPI
2025-08-20,08:44:06,CNR3207715,Success,IND6606,Cab Economy,Palam Vihar,Sector 17,9.9,28.1,0.0,,0.0,,0.0,,226.81,4.51,3.5,3.9,Cash
2025-08-16,18:29:34,CNR3208624,Success,IND8067,Cab Premium,Golf Course Road,Sector 55,10.3,27.8,0.0,,0.0,,0.0,,335.111999999999,23.01,3.8,3.3,Card
2025-08-12,15:50:16,CNR3208977,Cancelled by Driver,IND1343,Auto,DLF Phase 1,Sector 21,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-22,13:54:15,CNR3209416,Success,IND8675,Cab Economy,Sector 14,Rosewood City,9.5,21.0,0.0,,0.0,,0.0,,528.58,16.55,3.2,4.1,Cash
2025-08-06,16:07:22,CNR3210846,Success,IND1864,Cab Economy,Sector 39,Huda City Centre,9.1,14.2,0.0,,0.0,,0.0,,389.47,3.28,3.2,4.4,Cash
2025-08-26,09:55:03,CNR3211917,Incomplete,IND2338,Bike,Sector 14,Sector 52,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-06,23:10:54,CNR3212166,Cancelled by Driver,EXP9770,Bike,Sector 47,Ardee City,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-19,04:50:37,CNR3213854,Cancelled by Driver,EXP9536,Bike Lite,IFFCO Chowk,Sector 56,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-07,13:26:03,CNR3214277,Success,EXP8603,Auto,Sector 34,DLF Phase 4,14.0,20.3,0.0,,0.0,,0.0,,543.71,22.04,4.3,4.9,Card
2025-08-20,20:09:54,CNR3214536,Success,EXP9521,Auto Sharing,Sector 49,Sector 21,4.1,14.9,0.0,,0.0,,0.0,,387.02,24.36,3.2,4.7,Card
2025-08-29,16:37:06,CNR3214826,Cancelled by Driver,IND4258,Bike Lite,South City 1,Udyog Vihar,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-12,05:26:56,CNR3214934,Incomplete,IND6000,Bike Lite,Golf Course Road,Sector 53,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-01,11:36:12,CNR3215167,Success,IND2816,Auto Sharing,DLF Phase 3,Sector 56,2.9,11.0,0.0,,0.0,,0.0,,201.41,17.11,3.6,3.6,Wallet
2025-08-30,21:32:47,CNR3216703,Success,IND1935,Cab Economy,Sector 29,Sector 18,14.8,23.9,0.0,,0.0,,0.0,,269.676,2.73,3.7,3.7,Cash
2025-08-19,03:46:10,CNR3217084,Incomplete,IND3991,Cab Premium,MG Road,Sector 39,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-21,15:32:26,CNR3217498,Incomplete,IND5866,Cab Premium,Cyber City,Sector 40,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-07,03:59:50,CNR3217685,Success,EXP5364,Auto Sharing,Sector 29,DLF Phase 4,3.7,20.9,0.0,,0.0,,0.0,,194.24,14.39,4.0,4.4,Wallet
2025-08-21,00:40:45,CNR3221619,Success,IND7546,Bike,DLF Phase 2,Huda City Centre,7.8,26.2,0.0,,0.0,,0.0,,962.3,14.27,3.9,4.2,UPI
2025-08-21,11:26:30,CNR3222929,Cancelled by Customer,IND6179,Bike Lite,Sector 15,Huda City Centre,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-15,06:58:36,CNR3225300,Success,IND6348,Cab Premium,Sector 32,Sector 29,4.2,12.5,0.0,,0.0,,0.0,,1696.93,8.07,3.8,4.5,Card
2025-08-11,11:36:41,CNR3225521,Incomplete,EXP2537,Cab Premium,South City 2,Jacaranda,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-10,00:42:05,CNR3226086,Cancelled by Driver,EXP9979,Bike,Udyog Vihar,Sector 15,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-10,02:53:29,CNR3226691,Success,IND8751,Cab Economy,Sector 29,Sector 37,4.1,13.2,0.0,,0.0,,0.0,,1122.528,3.42,3.6,3.5,UPI
2025-08-21,19:08:22,CNR3227132,Success,EXP3744,Auto Sharing,Sector 50,Sector 14,5.3,23.7,0.0,,0.0,,0.0,,669.48,15.67,3.8,4.4,Wallet
2025-08-09,00:02:31,CNR3228091,Success,IND6948,Bike,Sector 54,Sector 50,7.1,26.6,0.0,,0.0,,0.0,,464.015999999999,18.5,3.8,4.5,Card
2025-08-07,16:59:03,CNR3229878,Incomplete,IND4845,Bike Lite,MG Road,DLF Phase 4,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-03,20:43:34,CNR3230212,Success,IND5945,Auto,Sector 48,Sector 23,3.0,18.7,0.0,,0.0,,0.0,,403.835999999999,1.84,3.9,4.7,UPI
2025-08-11,13:22:44,CNR3232608,Success,IND5402,Cab Premium,Sector 39,DLF Phase 2,8.0,24.7,0.0,,0.0,,0.0,,988.16,4.87,3.7,3.2,Cash
2025-08-18,08:11:26,CNR3232814,Success,IND7087,Cab Economy,Sector 42,Huda City Centre,8.5,21.0,0.0,,0.0,,0.0,,232.51,23.16,4.3,4.6,UPI
2025-08-21,23:48:21,CNR3232821,Cancelled by Driver,EXP1325,Bike Lite,Sector 52,Sector 49,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-24,03:57:30,CNR3232826,Cancelled by Driver,IND6627,Cab Economy,IFFCO Chowk,Sector 46,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-07,11:20:26,CNR3233355,Success,EXP9219,Auto,Golf Course Road,Sector 50,10.4,28.6,0.0,,0.0,,0.0,,560.66,5.42,3.4,3.1,Cash
2025-08-26,23:31:29,CNR3235300,Incomplete,IND3066,Cab Economy,Sector 53,Sector 23,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-08,12:55:43,CNR3235893,Success,IND8328,Cab Premium,Sector 15,Sikanderpur,13.5,31.2,0.0,,0.0,,0.0,,897.31,7.04,3.7,4.4,Wallet
2025-08-29,08:48:57,CNR3237343,Cancelled by Driver,IND5522,Auto,Sector 37,Palam Vihar,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-06,04:37:00,CNR3237842,Cancelled by Driver,IND7713,Auto,Sector 50,Sector 49,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-08,13:13:08,CNR3238636,Success,IND5027,Cab Economy,Sector 31,Sector 14,5.3,21.6,0.0,,0.0,,0.0,,183.79,14.59,4.3,4.5,Cash
2025-08-18,01:06:52,CNR3238679,Success,IND6238,Cab Premium,South City 2,Udyog Vihar,10.4,28.7,0.0,,0.0,,0.0,,480.2,5.81,3.3,3.4,Card
2025-08-28,01:41:41,CNR3239155,Success,IND8888,Bike,Sector 48,DLF Phase 5,3.5,16.7,0.0,,0.0,,0.0,,174.25,3.88,4.4,4.7,Wallet
2025-08-12,18:56:23,CNR3240640,Success,IND4472,Bike,Sector 18,Sector 17,10.0,24.9,0.0,,0.0,,0.0,,303.83,3.48,3.8,3.5,Cash
2025-08-08,11:08:43,CNR3240954,Incomplete,IND7569,Cab Premium,Ardee City,South City 2,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-05,04:28:16,CNR3241170,Success,IND1440,Bike,Sector 29,MG Road,12.6,21.3,0.0,,0.0,,0.0,,129.18,6.58,3.7,3.8,Card
2025-08-18,01:58:23,CNR3243153,Cancelled by Driver,IND8913,Cab Premium,Cyber City,Sector 39,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-29,23:42:15,CNR3243390,Cancelled by Driver,IND4199,Bike Lite,Sector 22,South City 2,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-16,21:49:01,CNR3243494,Cancelled by Customer,IND7671,Cab Economy,Sector 37,DLF Phase 5,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-17,16:54:39,CNR3244191,Incomplete,IND7329,Cab Economy,Sector 44,IFFCO Chowk,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-06,18:33:57,CNR3246309,Success,IND1793,Cab Economy,Sector 37,Sector 50,6.9,17.5,0.0,,0.0,,0.0,,175.58,10.95,3.5,4.3,Cash
2025-08-15,15:12:08,CNR3247649,Cancelled by Driver,IND6562,Auto Sharing,Sector 56,Sector 34,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-11,04:38:57,CNR3249170,Cancelled by Driver,IND7563,Cab Economy,Ardee City,Sector 52,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-11,23:08:16,CNR3251031,Success,IND5542,Bike,Sector 47,Sector 40,12.3,19.2,0.0,,0.0,,0.0,,147.17,24.38,3.6,4.0,Card
2025-08-10,06:11:52,CNR3252128,Incomplete,EXP5431,Bike,Golf Course Road,DLF Phase 2,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-03,17:18:55,CNR3253039,Success,IND3313,Bike,Sector 22,Sector 52,7.4,18.3,0.0,,0.0,,0.0,,299.676,21.05,4.2,4.0,Wallet
2025-08-15,03:45:07,CNR3253977,Incomplete,EXP6071,Bike Lite,Sector 31,Sector 50,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-24,06:55:23,CNR3254775,Success,IND9851,Bike,NH8,Sector 15,4.9,18.7,0.0,,0.0,,0.0,,217.475999999999,2.28,4.3,4.9,Cash
2025-08-13,12:31:32,CNR3255355,Cancelled by Customer,EXP3046,Auto,Sector 47,Palam Vihar,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-23,21:46:07,CNR3255363,Success,EXP4517,Auto,DLF Phase 3,Sector 47,7.3,27.0,0.0,,0.0,,0.0,,584.184,3.69,4.7,4.6,Cash
2025-08-18,00:26:14,CNR3255988,Success,IND3542,Auto Sharing,Sector 21,Sector 54,6.1,15.7,0.0,,0.0,,0.0,,333.72,17.16,4.0,3.9,UPI
2025-08-09,14:04:53,CNR3256971,Incomplete,EXP4383,Bike,Sector 22,Sector 52,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-31,21:06:11,CNR3257987,Success,IND9200,Auto Sharing,Golf Course Road,DLF Phase 3,6.9,16.4,0.0,,0.0,,0.0,,256.44,3.16,3.7,4.3,Wallet
2025-08-28,09:36:28,CNR3259263,Incomplete,IND8559,Bike,Sohna Road,Sector 49,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-23,01:24:47,CNR3259320,Success,IND5562,Auto,Sector 29,Sector 34,2.9,13.8,0.0,,0.0,,0.0,,367.26,21.11,3.8,3.0,Cash
2025-08-11,16:46:38,CNR3259685,Incomplete,IND1644,Cab Premium,Rosewood City,Sector 55,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-26,11:53:52,CNR3259869,Incomplete,IND2469,Cab Premium,Palam Vihar,Sector 23,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-15,08:14:59,CNR3262540,Success,EXP9000,Auto Sharing,Sector 37,DLF Phase 4,15.0,25.0,0.0,,0.0,,0.0,,814.89,10.78,4.4,4.3,Card
2025-08-23,11:52:09,CNR3263326,Cancelled by Driver,EXP7029,Bike,Sector 53,Sector 48,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-15,21:43:07,CNR3263553,Success,EXP4603,Cab Economy,Sector 42,Huda City Centre,14.5,31.3,0.0,,0.0,,0.0,,131.45,4.88,3.3,3.5,Wallet
2025-08-05,18:57:02,CNR3263949,Cancelled by Driver,IND7696,Bike,MG Road,Sector 18,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-23,19:51:15,CNR3264984,Incomplete,IND8402,Bike Lite,Cyber City,Ardee City,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-16,13:13:39,CNR3265812,Cancelled by Customer,IND6931,Cab Premium,DLF Phase 5,Sector 44,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-06,14:32:18,CNR3267210,Success,IND3898,Cab Premium,Sector 44,Sector 15,3.1,8.8,0.0,,0.0,,0.0,,675.54,24.47,4.6,3.4,Cash
2025-08-09,11:29:12,CNR3268062,Success,IND4170,Bike Lite,Sector 46,Sector 17,7.5,17.4,0.0,,0.0,,0.0,,601.512,22.76,4.1,4.4,Card
2025-08-07,21:55:49,CNR3269182,Success,EXP7751,Bike,Sector 14,Rosewood City,9.0,15.6,0.0,,0.0,,0.0,,498.67,23.39,3.9,3.1,UPI
2025-08-13,15:07:06,CNR3269811,Success,IND6012,Cab Economy,Sector 44,IFFCO Chowk,13.7,22.3,0.0,,0.0,,0.0,,448.64,15.46,3.3,3.2,UPI
2025-08-07,03:05:00,CNR3270429,Cancelled by Driver,EXP2199,Auto Sharing,Sector 47,Sector 43,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-23,14:01:58,CNR3270588,Cancelled by Customer,IND9098,Auto,Palam Vihar,Sector 46,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-26,15:35:49,CNR3271239,Success,IND2363,Cab Economy,Sector 49,Jacaranda,3.0,8.5,0.0,,0.0,,0.0,,405.58,24.89,4.2,3.9,UPI
2025-08-23,02:25:24,CNR3273162,Success,IND6009,Bike Lite,Sector 45,Rosewood City,10.0,27.6,0.0,,0.0,,0.0,,561.384,13.38,3.1,4.7,Card
2025-08-07,13:14:36,CNR3274094,Cancelled by Driver,IND4316,Cab Economy,NH8,Sector 53,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-12,08:19:54,CNR3274345,Success,IND7557,Cab Premium,Sector 34,Sector 17,11.0,28.1,0.0,,0.0,,0.0,,313.31,21.35,4.4,4.6,Card
2025-08-11,16:14:35,CNR3275402,Success,EXP9743,Cab Premium,Sector 44,Sector 54,4.3,23.2,0.0,,0.0,,0.0,,118.08,16.93,4.2,3.4,Card
2025-08-21,08:46:42,CNR3275626,Success,IND6972,Bike,Sector 51,Sector 37,4.7,16.3,0.0,,0.0,,0.0,,880.18,15.64,3.2,3.4,Cash
2025-08-15,16:06:15,CNR3276961,Success,IND4008,Auto,Sector 38,Sector 29,6.9,14.4,0.0,,0.0,,0.0,,582.37,23.07,4.0,4.9,Card
2025-08-09,22:53:30,CNR3277158,Incomplete,EXP1624,Auto Sharing,Udyog Vihar,Sector 53,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-02,23:02:43,CNR3277585,Cancelled by Customer,IND8146,Auto,Sector 32,DLF Phase 2,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-17,18:06:59,CNR3279337,Cancelled by Customer,IND4483,Bike,South City 2,MG Road,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-01,14:27:36,CNR3279949,Success,IND3816,Cab Economy,DLF Phase 5,Sector 47,5.4,19.3,0.0,,0.0,,0.0,,794.4,16.89,4.5,3.3,Card
2025-08-06,16:40:01,CNR3281929,Cancelled by Driver,EXP5010,Auto,Sector 18,South City 1,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-01,05:53:42,CNR3282039,Success,IND6632,Bike,Sector 49,Sector 37,6.3,24.1,0.0,,0.0,,0.0,,753.23,4.6,4.9,3.7,UPI
2025-08-28,20:17:41,CNR3282430,Cancelled by Driver,EXP1113,Cab Economy,Golf Course Road,Sector 42,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-18,19:14:46,CNR3282901,Success,EXP3803,Cab Economy,MG Road,Ardee City,4.7,18.9,0.0,,0.0,,0.0,,584.5,8.63,4.4,3.8,UPI
2025-08-23,12:12:52,CNR3283437,Cancelled by Driver,IND1709,Auto Sharing,Sector 40,Sector 43,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-04,13:01:28,CNR3284138,Success,EXP8615,Bike Lite,Sector 14,Sector 43,4.1,22.2,0.0,,0.0,,0.0,,394.04,2.96,4.9,3.7,Card
2025-08-23,20:46:39,CNR3284302,Success,EXP9359,Auto Sharing,Sector 23,Sector 34,2.8,17.2,0.0,,0.0,,0.0,,220.811999999999,11.0,3.7,4.1,UPI
2025-08-16,09:18:52,CNR3286075,Cancelled by Driver,EXP7294,Auto Sharing,Sector 34,IFFCO Chowk,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-04,14:20:42,CNR3286270,Success,IND8295,Auto,Sector 37,DLF Phase 5,6.5,14.7,0.0,,0.0,,0.0,,502.8,20.41,4.9,3.8,Cash
2025-08-30,10:59:47,CNR3287212,Success,IND7962,Bike Lite,Jacaranda,Sector 46,12.7,32.5,0.0,,0.0,,0.0,,193.08,18.78,3.1,4.8,Card
2025-08-18,13:01:17,CNR3288316,Success,IND7385,Bike Lite,Sector 14,Sector 23,5.3,16.8,0.0,,0.0,,0.0,,298.96,22.12,3.0,4.7,Wallet
2025-08-13,03:47:17,CNR3289281,Success,IND9811,Auto,NH8,Sohna Road,7.7,16.0,0.0,,0.0,,0.0,,122.76,20.43,5.0,4.1,Cash
2025-08-17,21:11:26,CNR3289555,Success,EXP3209,Cab Premium,Sector 44,Palam Vihar,11.1,26.0,0.0,,0.0,,0.0,,429.816,14.08,4.1,3.5,Card
2025-08-31,16:42:11,CNR3295029,Cancelled by Driver,EXP3658,Bike Lite,Sector 29,Sector 44,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-24,07:36:34,CNR3295312,Success,IND2392,Bike Lite,Sector 43,IFFCO Chowk,9.2,28.3,0.0,,0.0,,0.0,,287.28,20.52,3.6,4.3,UPI
2025-08-14,17:11:25,CNR3295880,Success,IND6810,Auto Sharing,Sector 22,Sector 38,7.8,15.7,0.0,,0.0,,0.0,,290.6,1.6,4.9,3.2,Wallet
2025-08-31,13:51:20,CNR3295972,Success,IND4529,Cab Economy,Sector 55,Sector 21,8.0,22.1,0.0,,0.0,,0.0,,997.223999999999,2.33,3.3,4.1,Wallet
2025-08-26,18:36:14,CNR3296397,Cancelled by Driver,EXP4413,Cab Premium,DLF Phase 3,Udyog Vihar,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-26,00:32:53,CNR3298609,Success,IND2283,Auto,Jacaranda,Sector 44,2.1,21.6,0.0,,0.0,,0.0,,342.23,14.45,3.3,4.0,Card
2025-08-05,12:51:31,CNR3301145,Cancelled by Driver,IND3193,Auto,Sector 23,Sector 48,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-31,05:53:11,CNR3302127,Incomplete,IND7334,Cab Premium,DLF Phase 1,DLF Phase 2,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-01,08:38:47,CNR3303154,Cancelled by Customer,IND7522,Bike,Sector 49,Udyog Vihar,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-02,21:06:53,CNR3303536,Success,IND2871,Cab Premium,Sector 42,Palam Vihar,7.7,20.4,0.0,,0.0,,0.0,,171.468,7.6,4.8,4.4,UPI
2025-08-17,22:34:12,CNR3304503,Success,IND2291,Bike Lite,South City 2,Sector 55,10.3,28.4,0.0,,0.0,,0.0,,2359.62,20.71,4.2,4.0,Wallet
2025-08-27,10:04:13,CNR3305102,Incomplete,IND6114,Cab Economy,Sector 17,Sector 47,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-09,04:04:08,CNR3306569,Success,EXP7458,Auto Sharing,Sector 46,Sector 47,2.2,19.1,0.0,,0.0,,0.0,,232.788,12.45,4.9,4.7,Cash
2025-08-09,14:40:42,CNR3309842,Cancelled by Customer,IND1606,Auto,South City 2,Sector 55,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-22,00:55:46,CNR3310631,Incomplete,EXP2192,Cab Economy,Sector 15,Sector 21,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-18,12:21:13,CNR3312657,Incomplete,IND7731,Auto Sharing,Sector 49,DLF Phase 5,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
